62378;3659;4;3;1;5;0
62409;3661;1;2;8;5;0
62487;3665;8;2;8;5;0
62565;3670;6;2;8;5;0
62649;3675;3;2;8;5;0
62697;3678;2;2;8;5;0
62710;3678;9;3;1;5;0
62815;3685;0;3;1;5;0
62849;3687;1;3;1;5;0
62854;3687;4;2;8;5;0
62977;3694;7;2;8;5;0
63016;3697;3;3;1;5;0
63048;3699;1;2;8;5;0
63344;3716;5;2;8;5;0
63354;3717;1;3;1;5;0
63390;3719;0;2;8;5;0
63465;3723;3;2;8;5;0
63579;3729;9;2;8;5;0
63614;3731;8;3;1;5;0
63661;3734;5;3;1;5;0
63733;3739;1;2;8;5;0
63924;3750;5;2;8;5;0
64038;3756;7;3;1;5;0
64086;3759;6;3;1;5;0
64161;3763;8;2;8;5;0
64378;3777;0;3;1;5;0
64435;3780;7;2;8;5;0
64447;3781;3;3;1;5;0
64490;3783;8;3;1;5;0
64519;3785;6;2;8;5;0
64555;3787;9;3;1;5;0
64625;3792;2;3;1;5;0
64656;3794;0;2;8;5;0
64708;3797;1;3;1;5;0
64767;3800;7;3;1;5;0
64842;3805;3;2;8;5;0
64886;3808;0;3;1;5;0
64958;3812;2;2;8;5;0
65036;3816;7;2;8;5;0
65076;3819;0;2;8;5;0
65121;3821;6;3;1;5;0
65214;3827;1;2;8;5;0
65316;3833;3;3;1;5;0
65358;3835;8;2;8;5;0
65364;3836;2;3;1;5;0
65406;3838;5;3;1;5;0
65445;3841;1;3;1;5;0
65487;3843;4;3;1;5;0
65565;3848;0;3;1;5;0
65594;3849;6;2;8;5;0
65634;3851;8;3;1;5;0
65640;3852;2;2;8;5;0
65756;3859;1;2;8;5;0
65948;3870;0;2;8;5;0
66042;3875;4;2;8;5;0
66053;3876;2;3;1;5;0
66155;3881;8;2;8;5;0
66202;3884;5;2;8;5;0
66413;3896;7;3;1;5;0
66468;3899;8;3;1;5;0
66574;3905;9;2;8;5;0
66650;3910;2;2;8;5;0
66678;3912;0;3;1;5;0
66722;3914;7;2;8;5;0
66769;3917;4;3;1;5;0
66836;3921;3;2;8;5;0
66944;3927;8;2;8;5;0
66956;3928;5;3;1;5;0
67032;3933;1;3;1;5;0
67117;3937;9;3;1;5;0
67186;3942;0;2;8;5;0
67212;3943;6;3;1;5;0
67254;3946;2;3;1;5;0
67305;3949;1;2;8;5;0
67363;3952;7;3;1;5;0
67545;3963;8;3;1;5;0
67669;3970;7;2;8;5;0
67747;3975;4;2;8;5;0
67791;3977;9;2;8;5;0
67951;3987;1;3;1;5;0
67969;3988;2;2;8;5;0
68006;3990;5;2;8;5;0
68092;3995;3;3;1;5;0
68126;3997;4;3;1;5;0
68196;4001;6;2;8;5;0
68310;4008;5;3;1;5;0
68324;4009;3;2;8;5;0
68418;4014;7;3;1;5;0
68510;4020;0;3;1;5;0
68596;4025;4;2;8;5;0
68723;4032;5;2;8;5;0
68811;4037;6;3;1;5;0
68908;4043;1;2;8;5;0
68953;4045;8;2;8;5;0
68992;4048;0;2;8;5;0
69033;4050;5;3;1;5;0
69069;4052;7;2;8;5;0
69078;4053;3;3;1;5;0
69193;4060;0;3;1;5;0
69310;4066;7;3;1;5;0
69327;4067;6;2;8;5;0
69351;4069;1;3;1;5;0
69387;4071;3;2;8;5;0
69482;4076;9;3;1;5;0
69563;4081;7;2;8;5;0
69572;4082;2;3;1;5;0
69631;4086;0;2;8;5;0
69661;4087;8;3;1;5;0
69678;4089;1;2;8;5;0
69717;4091;4;3;1;5;0
69873;4100;5;2;8;5;0
69898;4102;0;3;1;5;0
69964;4105;4;2;8;5;0
70042;4109;8;2;8;5;0
70172;4116;9;2;8;5;0
70237;4120;5;3;1;5;0
70362;4128;0;2;8;5;0
70390;4129;6;3;1;5;0
70401;4130;2;2;8;5;0
70428;4131;7;3;1;5;0
70523;4137;1;3;1;5;0
70614;4142;5;2;8;5;0
70629;4143;4;3;1;5;0
70674;4146;0;3;1;5;0
70771;4151;6;2;8;5;0
70834;4154;9;3;1;5;0
70909;4159;7;2;8;5;0
70982;4164;0;2;8;5;0
71013;4165;8;3;1;5;0
71070;4169;3;3;1;5;0
71123;4172;5;3;1;5;0
71136;4173;4;2;8;5;0
71177;4175;8;2;8;5;0
71184;4176;2;3;1;5;0
71266;4181;1;2;8;5;0
71372;4187;6;3;1;5;0
71388;4188;5;2;8;5;0
71554;4197;7;3;1;5;0
71594;4200;0;3;1;5;0
71669;4204;5;3;1;5;0
71688;4205;6;2;8;5;0
71732;4208;2;2;8;5;0
71815;4213;3;2;8;5;0
71853;4215;7;2;8;5;0
71989;4223;4;3;1;5;0
72170;4233;8;3;1;5;0
72268;4239;4;2;8;5;0
72281;4240;2;3;1;5;0
72481;4251;6;3;1;5;0
72484;4251;8;2;8;5;0
72638;4260;5;2;8;5;0
72698;4264;0;2;8;5;0
72723;4265;4;3;1;5;0
72764;4267;7;3;1;5;0
72869;4273;8;3;1;5;0
72898;4275;6;2;8;5;0
72924;4277;1;3;1;5;0
73043;4284;0;3;1;5;0
73137;4289;4;2;8;5;0
73177;4291;7;2;8;5;0
73386;4303;6;3;1;5;0
73423;4306;0;2;8;5;0
73530;4311;7;3;1;5;0
73551;4312;9;2;8;5;0
73626;4317;4;3;1;5;0
73770;4325;3;3;1;5;0
73774;4325;6;2;8;5;0
73810;4327;7;2;8;5;0
73888;4332;2;2;8;5;0
74083;4343;4;2;8;5;0
74087;4343;6;3;1;5;0
74320;4357;1;2;8;5;0
74472;4365;8;2;8;5;0
74479;4366;2;3;1;5;0
74625;4375;1;3;1;5;0
74629;4375;3;2;8;5;0
74671;4377;7;3;1;5;0
74701;4379;6;2;8;5;0
74776;4383;8;3;1;5;0
74838;4387;4;3;1;5;0
74957;4394;2;2;8;5;0
75214;4409;3;3;1;5;0
75253;4411;6;3;1;5;0
75295;4414;0;3;1;5;0
75420;4421;7;2;8;5;0
75434;4422;5;3;1;5;0
75602;4432;2;3;1;5;0
75650;4435;3;2;8;5;0
75745;4441;0;2;8;5;0
75827;4445;6;2;8;5;0
75882;4448;9;3;1;5;0
75967;4453;8;2;8;5;0
76073;4460;5;2;8;5;0
76081;4461;0;3;1;5;0
76193;4467;3;3;1;5;0
76259;4471;4;2;8;5;0
76310;4474;2;2;8;5;0
76333;4475;7;3;1;5;0
76357;4477;0;2;8;5;0
76394;4479;1;2;8;5;0
76407;4479;8;3;1;5;0
76637;4492;9;2;8;5;0
76640;4493;1;3;1;5;0
76875;4507;0;3;1;5;0
76880;4507;3;2;8;5;0
76959;4511;7;2;8;5;0
77063;4517;6;3;1;5;0
77143;4522;5;3;1;5;0
77167;4523;8;2;8;5;0
77303;4532;2;3;1;5;0
77395;4537;8;3;1;5;0
77451;4541;0;2;8;5;0
77653;4552;5;2;8;5;0
77780;4559;7;3;1;5;0
77822;4562;2;2;8;5;0
77880;4565;8;2;8;5;0
77905;4567;4;3;1;5;0
78001;4573;1;2;8;5;0
78033;4574;9;3;1;5;0
78124;4580;3;3;1;5;0
78244;4587;1;3;1;5;0
78390;4595;6;2;8;5;0
78400;4596;2;3;1;5;0
78475;4600;3;2;8;5;0
78502;4601;8;3;1;5;0
78524;4603;1;2;8;5;0
78563;4605;4;2;8;5;0
78626;4608;9;2;8;5;0
78627;4609;0;3;1;5;0
78688;4612;5;3;1;5;0
78719;4614;2;2;8;5;0
78734;4615;1;3;1;5;0
78789;4618;3;3;1;5;0
78811;4619;7;2;8;5;0
78839;4621;4;3;1;5;0
78900;4624;9;3;1;5;0
79015;4631;6;3;1;5;0
79050;4633;7;3;1;5;0
79060;4634;3;2;8;5;0
79163;4640;2;3;1;5;0
79252;4645;8;2;8;5;0
79340;4650;9;2;8;5;0
79384;4653;6;2;8;5;0
79585;4665;1;2;8;5;0
79701;4671;8;3;1;5;0
79822;4679;0;2;8;5;0
79833;4679;6;3;1;5;0
79918;4684;5;2;8;5;0
79950;4686;3;3;1;5;0
80006;4689;6;2;8;5;0
80044;4691;8;2;8;5;0
80119;4697;1;3;1;5;0
80139;4698;2;2;8;5;0
80234;4703;9;3;1;5;0
80303;4708;0;3;1;5;0
80367;4711;6;3;1;5;0
80504;4719;8;3;1;5;0
80536;4721;7;2;8;5;0
80637;4727;6;2;8;5;0
80782;4735;9;2;8;5;0
80827;4738;5;3;1;5;0
80941;4745;1;2;8;5;0
81112;4755;4;2;8;5;0
81196;4759;9;3;1;5;0
81233;4762;3;2;8;5;0
81419;4773;4;3;1;5;0
81468;4776;3;3;1;5;0
81493;4777;8;2;8;5;0
81567;4782;0;2;8;5;0
81665;4787;6;3;1;5;0
81701;4789;7;3;1;5;0
81874;4799;9;2;8;5;0
81915;4802;2;3;1;5;0
81921;4802;5;2;8;5;0
82138;4815;1;3;1;5;0
82177;4817;6;2;8;5;0
82214;4819;8;3;1;5;0
82324;4826;0;3;1;5;0
82453;4833;7;2;8;5;0
82512;4837;1;2;8;5;0
82556;4839;6;3;1;5;0
82632;4843;8;2;8;5;0
82634;4843;9;3;1;5;0
82671;4846;0;2;8;5;0
82679;4846;5;3;1;5;0
82898;4859;4;2;8;5;0
82938;4861;7;3;1;5;0
82948;4862;3;2;8;5;0
83040;4867;6;2;8;5;0
83190;4876;0;3;1;5;0
83228;4878;5;2;8;5;0
83251;4879;8;3;1;5;0
83316;4883;7;2;8;5;0
83346;4885;6;3;1;5;0
83438;4891;1;3;1;5;0
83453;4892;0;2;8;5;0
83677;4905;1;2;8;5;0
83697;4906;3;3;1;5;0
83923;4919;8;2;8;5;0
83951;4921;7;3;1;5;0
83983;4923;6;2;8;5;0
84092;4930;3;2;8;5;0
84096;4930;5;3;1;5;0
84177;4935;4;3;1;5;0
84190;4936;2;2;8;5;0
84253;4939;7;2;8;5;0
84392;4947;8;3;1;5;0
84405;4948;5;2;8;5;0
84534;4956;3;3;1;5;0
84770;4969;6;3;1;5;0
84773;4969;8;2;8;5;0
84840;4973;9;2;8;5;0
84947;4980;2;3;1;5;0
85010;4983;7;3;1;5;0
85020;4984;3;2;8;5;0
85109;4989;8;3;1;5;0
85177;4993;9;3;1;5;0
85222;4996;5;3;1;5;0
85331;5003;0;3;1;5;0
85342;5003;6;2;8;5;0
85448;5009;8;2;8;5;0
85562;5016;3;3;1;5;0
85623;5019;7;2;8;5;0
85664;5022;2;2;8;5;0
85706;5024;5;2;8;5;0
85765;5027;9;2;8;5;0
85795;5029;7;3;1;5;0
85885;5035;1;3;1;5;0
85940;5038;5;3;1;5;0
85988;5041;4;2;8;5;0
86039;5044;3;2;8;5;0
86171;5051;8;3;1;5;0
86247;5056;2;3;1;5;0
86304;5059;7;2;8;5;0
86451;5068;5;2;8;5;0
86496;5071;0;2;8;5;0
86501;5071;4;3;1;5;0
86543;5073;9;3;1;5;0
86639;5079;6;3;1;5;0
86728;5085;0;3;1;5;0
86880;5093;9;2;8;5;0
86931;5097;1;2;8;5;0
86974;5099;7;3;1;5;0
87074;5105;8;2;8;5;0
87116;5108;3;3;1;5;0
87264;5117;0;2;8;5;0
87332;5121;1;3;1;5;0
87343;5121;7;2;8;5;0
87388;5124;5;3;1;5;0
87404;5125;4;2;8;5;0
87526;5132;3;2;8;5;0
87644;5139;0;3;1;5;0
87726;5143;9;3;1;5;0
87737;5144;5;2;8;5;0
87989;5159;4;3;1;5;0
87992;5159;6;2;8;5;0
88033;5162;2;2;8;5;0
88116;5167;1;2;8;5;0
88216;5173;8;3;1;5;0
88244;5175;4;2;8;5;0
88316;5179;6;3;1;5;0
88434;5186;2;3;1;5;0
88464;5187;9;2;8;5;0
88505;5190;3;3;1;5;0
88598;5195;7;3;1;5;0
88657;5199;0;2;8;5;0
88735;5203;6;2;8;5;0
88803;5207;7;2;8;5;0
88881;5212;2;2;8;5;0
88935;5215;4;3;1;5;0
89090;5224;5;3;1;5;0
89136;5227;0;3;1;5;0
89267;5234;3;2;8;5;0
89326;5237;7;3;1;5;0
89371;5240;5;2;8;5;0
89555;5251;4;2;8;5;0
89611;5255;0;2;8;5;0
89741;5262;9;3;1;5;0
89756;5263;7;2;8;5;0
89823;5267;6;3;1;5;0
89944;5274;5;3;1;5;0
90054;5280;9;2;8;5;0
90085;5282;7;3;1;5;0
90264;5293;6;2;8;5;0
90276;5294;3;3;1;5;0
90398;5301;1;3;1;5;0
90454;5304;2;3;1;5;0
90458;5304;5;2;8;5;0
90532;5308;9;3;1;5;0
90549;5309;8;2;8;5;0
90627;5314;3;2;8;5;0
90758;5321;8;3;1;5;0
90842;5327;1;2;8;5;0
90906;5330;7;2;8;5;0
90918;5331;4;3;1;5;0
90969;5334;2;2;8;5;0
91002;5336;3;3;1;5;0
91044;5338;9;2;8;5;0
91088;5341;6;3;1;5;0
91139;5344;5;3;1;5;0
91306;5354;3;2;8;5;0
91422;5361;0;3;1;5;0
91488;5364;8;2;8;5;0
91568;5369;4;2;8;5;0
91595;5370;9;3;1;5;0
91697;5376;7;3;1;5;0
91788;5382;2;3;1;5;0
91834;5384;8;3;1;5;0
91867;5386;9;2;8;5;0
91903;5389;0;2;8;5;0
91989;5394;5;2;8;5;0
92051;5398;2;2;8;5;0
92115;5401;6;2;8;5;0
92172;5404;9;3;1;5;0
92270;5410;7;2;8;5;0
92275;5411;0;3;1;5;0
92361;5416;3;3;1;5;0
92400;5418;5;3;1;5;0
92436;5420;8;2;8;5;0
92480;5423;6;3;1;5;0
92531;5426;7;3;1;5;0
92535;5427;0;2;8;5;0
92578;5429;4;3;1;5;0
92623;5432;1;3;1;5;0
92730;5438;2;3;1;5;0
92755;5439;6;2;8;5;0
92858;5445;7;2;8;5;0
92935;5450;8;3;1;5;0
92945;5451;4;2;8;5;0
93032;5456;2;2;8;5;0
93123;5461;7;3;1;5;0
93228;5468;3;2;8;5;0
93287;5471;6;3;1;5;0
93311;5472;9;2;8;5;0
93434;5480;2;3;1;5;0
93440;5480;5;2;8;5;0
93527;5485;4;3;1;5;0
93575;5488;1;2;8;5;0
93590;5489;0;3;1;5;0
93683;5494;5;3;1;5;0
93823;5502;9;3;1;5;0
93867;5505;4;2;8;5;0
93903;5507;6;2;8;5;0
93979;5511;7;2;8;5;0
94056;5516;2;2;8;5;0
94278;5529;0;2;8;5;0
94289;5529;6;3;1;5;0
94379;5534;8;2;8;5;0
94438;5538;3;3;1;5;0
94523;5543;4;3;1;5;0
94678;5552;2;3;1;5;0
94690;5552;9;2;8;5;0
94774;5557;7;3;1;5;0
94817;5560;1;3;1;5;0
94857;5562;5;2;8;5;0
94902;5565;6;2;8;5;0
94988;5570;8;3;1;5;0
95083;5576;1;2;8;5;0
95118;5578;2;2;8;5;0
95122;5578;5;3;1;5;0
95380;5593;4;2;8;5;0
95454;5597;7;2;8;5;0
95504;5600;9;3;1;5;0
95564;5604;5;2;8;5;0
95629;5608;6;3;1;5;0
95669;5610;8;2;8;5;0
95755;5616;0;3;1;5;0
95841;5620;9;2;8;5;0
95939;5626;5;3;1;5;0
96076;5634;2;3;1;5;0
96083;5634;6;2;8;5;0
96187;5640;5;2;8;5;0
96192;5640;8;3;1;5;0
96278;5645;7;3;1;5;0
96288;5646;3;2;8;5;0
96465;5656;6;3;1;5;0
96513;5659;4;3;1;5;0
96556;5662;0;2;8;5;0
96704;5670;8;2;8;5;0
96758;5674;0;3;1;5;0
96819;5677;4;2;8;5;0
96898;5682;2;2;8;5;0
96967;5686;1;3;1;5;0
97063;5691;7;2;8;5;0
97101;5694;0;2;8;5;0
97109;5694;4;3;1;5;0
97183;5698;6;2;8;5;0
97210;5700;2;3;1;5;0
97376;5710;0;3;1;5;0
97423;5712;8;3;1;5;0
97514;5718;3;3;1;5;0
97545;5720;1;2;8;5;0
97584;5722;4;2;8;5;0
97617;5724;5;3;1;5;0
97658;5726;9;3;1;5;0
97815;5736;3;2;8;5;0
97891;5740;8;2;8;5;0
97993;5746;6;3;1;5;0
97999;5746;9;2;8;5;0
98061;5750;2;2;8;5;0
98089;5751;7;3;1;5;0
98138;5754;8;3;1;5;0
98211;5758;9;3;1;5;0
98263;5762;0;2;8;5;0
98363;5768;1;3;1;5;0
98372;5768;6;2;8;5;0
98529;5778;0;3;1;5;0
98599;5782;3;3;1;5;0
98680;5786;8;2;8;5;0
98717;5788;9;2;8;5;0
98740;5790;2;3;1;5;0
98803;5793;7;2;8;5;0
98846;5796;4;3;1;5;0
98915;5800;5;2;8;5;0
98973;5804;1;2;8;5;0
99008;5806;2;2;8;5;0
99117;5812;4;2;8;5;0
99155;5814;6;3;1;5;0
99194;5816;9;3;1;5;0
99261;5820;8;3;1;5;0
99347;5826;0;2;8;5;0
99356;5826;5;3;1;5;0
99464;5832;9;2;8;5;0
99490;5834;4;3;1;5;0
99527;5836;5;2;8;5;0
99554;5838;2;3;1;5;0
99561;5838;6;2;8;5;0
99637;5842;8;2;8;5;0
99651;5843;7;3;1;5;0
99691;5846;3;2;8;5;0
99817;5854;1;3;1;5;0
99900;5858;9;3;1;5;0
99942;5861;7;2;8;5;0
99994;5864;8;3;1;5;0
100092;5870;3;3;1;5;0
100200;5876;5;3;1;5;0
100301;5882;1;2;8;5;0
100383;5886;8;2;8;5;0
100624;5900;5;2;8;5;0
100827;5912;6;3;1;5;0
100857;5914;4;2;8;5;0
100891;5916;5;3;1;5;0
101056;5926;4;3;1;5;0
101126;5930;3;2;8;5;0
101165;5932;5;2;8;5;0
101240;5936;9;2;8;5;0
101258;5938;0;3;1;5;0
101368;5944;6;2;8;5;0
101470;5950;3;3;1;5;0
101581;5956;8;3;1;5;0
101641;5960;1;3;1;5;0
101697;5963;6;3;1;5;0
101809;5970;2;2;8;5;0
101814;5970;5;3;1;5;0
101893;5974;9;3;1;5;0
101955;5978;4;2;8;5;0
101976;5979;7;3;1;5;0
102049;5984;3;2;8;5;0
102106;5987;6;2;8;5;0
102222;5994;5;2;8;5;0
102283;5998;0;2;8;5;0
102310;5999;6;3;1;5;0
102368;6002;8;2;8;5;0
102603;6016;9;2;8;5;0
102628;6018;4;3;1;5;0
102894;6033;7;2;8;5;0
102906;6034;3;3;1;5;0
102943;6036;5;3;1;5;0
102981;6038;8;3;1;5;0
103019;6040;9;3;1;5;0
103076;6044;4;2;8;5;0
103122;6047;1;2;8;5;0
103132;6047;7;3;1;5;0
103210;6052;2;3;1;5;0
103299;6057;6;2;8;5;0
103414;6064;0;3;1;5;0
103490;6068;3;2;8;5;0
103593;6074;4;3;1;5;0
103696;6080;3;3;1;5;0
103705;6080;8;2;8;5;0
103743;6082;9;2;8;5;0
103757;6083;6;3;1;5;0
103806;6086;5;2;8;5;0
103929;6094;0;2;8;5;0
103992;6097;6;2;8;5;0
104017;6099;1;3;1;5;0
104102;6104;4;2;8;5;0
104201;6110;3;2;8;5;0
104296;6116;0;3;1;5;0
104416;6122;9;3;1;5;0
104487;6127;5;3;1;5;0
104570;6132;3;3;1;5;0
104585;6133;1;2;8;5;0
104718;6140;9;2;8;5;0
104810;6146;4;3;1;5;0
104814;6146;7;2;8;5;0
104877;6150;2;2;8;5;0
104911;6152;3;2;8;5;0
105011;6158;0;2;8;5;0
105026;6158;8;3;1;5;0
105089;6162;4;2;8;5;0
105208;6169;5;2;8;5;0
105269;6173;1;3;1;5;0
105380;6179;6;3;1;5;0
105512;6187;7;3;1;5;0
105532;6188;8;2;8;5;0
105561;6190;4;3;1;5;0
105603;6192;9;3;1;5;0
105868;6208;4;2;8;5;0
105986;6215;1;2;8;5;0
106006;6216;3;3;1;5;0
106056;6219;5;3;1;5;0
106129;6223;7;2;8;5;0
106176;6226;2;3;1;5;0
106237;6230;0;3;1;5;0
106284;6232;9;2;8;5;0
106315;6234;8;3;1;5;0
106389;6239;1;3;1;5;0
106475;6244;3;2;8;5;0
106575;6249;7;3;1;5;0
106756;6259;6;2;8;5;0
106794;6261;7;2;8;5;0
106814;6262;9;3;1;5;0
106940;6270;2;2;8;5;0
107057;6277;5;2;8;5;0
107114;6280;8;2;8;5;0
107159;6283;6;3;1;5;0
107260;6289;4;3;1;5;0
107294;6291;5;3;1;5;0
107314;6292;9;2;8;5;0
107353;6295;1;2;8;5;0
107431;6299;6;2;8;5;0
107467;6302;2;3;1;5;0
107521;6305;4;2;8;5;0
107584;6308;9;3;1;5;0
107645;6312;3;3;1;5;0
107672;6314;0;2;8;5;0
107766;6319;4;3;1;5;0
107827;6322;8;3;1;5;0
107874;6325;5;2;8;5;0
107909;6327;6;3;1;5;0
107965;6330;9;2;8;5;0
108002;6333;1;3;1;5;0
108080;6337;7;3;1;5;0
108157;6342;0;3;1;5;0
108233;6346;2;2;8;5;0
108268;6348;3;2;8;5;0
108307;6350;8;2;8;5;0
108388;6355;4;2;8;5;0
108423;6357;5;3;1;5;0
108459;6359;6;2;8;5;0
108535;6364;2;3;1;5;0
108570;6366;3;3;1;5;0
108633;6370;0;2;8;5;0
108686;6372;8;3;1;5;0
108802;6379;7;2;8;5;0
108901;6385;4;3;1;5;0
109059;6394;2;2;8;5;0
109150;6399;6;3;1;5;0
109163;6400;3;2;8;5;0
109284;6407;5;2;8;5;0
109325;6410;0;3;1;5;0
109383;6413;4;2;8;5;0
109470;6418;2;3;1;5;0
109569;6423;7;3;1;5;0
109703;6431;6;2;8;5;0
109722;6432;9;3;1;5;0
109780;6436;0;2;8;5;0
109825;6438;8;2;8;5;0
109835;6439;4;3;1;5;0
109974;6447;6;3;1;5;0
110001;6449;1;2;8;5;0
110054;6452;0;3;1;5;0
110178;6459;4;2;8;5;0
110213;6461;7;2;8;5;0
110254;6464;0;2;8;5;0
110259;6464;3;3;1;5;0
110295;6466;2;2;8;5;0
110387;6471;5;3;1;5;0
110454;6475;6;2;8;5;0
110559;6481;4;3;1;5;0
110643;6486;0;3;1;5;0
110688;6488;8;3;1;5;0
110726;6491;1;3;1;5;0
110771;6493;7;3;1;5;0
110923;6502;8;2;8;5;0
110944;6504;2;3;1;5;0
110965;6505;4;2;8;5;0
111110;6513;5;2;8;5;0
111168;6516;9;2;8;5;0
111216;6519;7;2;8;5;0
111324;6525;6;3;1;5;0
111434;6532;2;2;8;5;0
111485;6535;1;2;8;5;0
111584;6540;9;3;1;5;0
111629;6543;4;3;1;5;0
111750;6550;2;3;1;5;0
111954;6563;1;3;1;5;0
111960;6563;4;2;8;5;0
112029;6567;6;2;8;5;0
112127;6573;3;2;8;5;0
112130;6573;5;3;1;5;0
112173;6576;2;2;8;5;0
112277;6582;0;2;8;5;0
112304;6583;6;3;1;5;0
112396;6588;9;2;8;5;0
112478;6593;7;3;1;5;0
112630;6602;2;3;1;5;0
112771;6610;8;3;1;5;0
112820;6613;6;2;8;5;0
112885;6617;1;2;8;5;0
112930;6619;7;2;8;5;0
112957;6621;3;3;1;5;0
113091;6629;4;3;1;5;0
113291;6641;1;3;1;5;0
113368;6645;4;2;8;5;0
113396;6646;9;3;1;5;0
113551;6656;0;3;1;5;0
113609;6659;5;2;8;5;0
113642;6661;6;3;1;5;0
113712;6665;7;3;1;5;0
113717;6666;0;2;8;5;0
113879;6675;4;3;1;5;0
113893;6676;2;2;8;5;0
114044;6685;3;2;8;5;0
114109;6689;1;2;8;5;0
114116;6689;5;3;1;5;0
114152;6691;6;2;8;5;0
114186;6693;7;2;8;5;0
114277;6699;3;3;1;5;0
114279;6699;4;2;8;5;0
114481;6711;1;3;1;5;0
114544;6714;9;2;8;5;0
114553;6715;4;3;1;5;0
114635;6720;0;3;1;5;0
114700;6723;7;3;1;5;0
114754;6726;8;2;8;5;0
114940;6738;2;3;1;5;0
114958;6739;3;2;8;5;0
114984;6740;9;3;1;5;0
114994;6741;5;2;8;5;0
115045;6744;7;2;8;5;0
115087;6747;1;2;8;5;0
115243;6756;9;2;8;5;0
115323;6761;4;2;8;5;0
115347;6762;8;3;1;5;0
115367;6764;0;2;8;5;0
115420;6767;1;3;1;5;0
115502;6772;2;2;8;5;0
115613;6778;7;3;1;5;0
115654;6780;9;3;1;5;0
115724;6785;4;3;1;5;0
115796;6789;5;3;1;5;0
115939;6797;6;3;1;5;0
115957;6798;7;2;8;5;0
115996;6800;8;2;8;5;0
116079;6806;0;3;1;5;0
116104;6807;4;2;8;5;0
116150;6810;2;3;1;5;0
116171;6811;5;2;8;5;0
116236;6815;3;3;1;5;0
116263;6816;9;2;8;5;0
116316;6820;0;2;8;5;0
116412;6825;6;2;8;5;0
116490;6830;2;2;8;5;0
116536;6832;8;3;1;5;0
116665;6840;9;3;1;5;0
116752;6846;0;3;1;5;0
116879;6853;4;3;1;5;0
116947;6857;5;3;1;5;0
117013;6861;6;3;1;5;0
117036;6862;8;2;8;5;0
117113;6867;3;2;8;5;0
117172;6870;9;2;8;5;0
117215;6873;4;2;8;5;0
117229;6874;2;3;1;5;0
117288;6877;6;2;8;5;0
117421;6885;5;2;8;5;0
117476;6888;7;3;1;5;0
117552;6893;1;2;8;5;0
117606;6896;0;2;8;5;0
117622;6896;8;3;1;5;0
117736;6903;6;3;1;5;0
117872;6911;4;3;1;5;0
117894;6912;7;2;8;5;0
117948;6915;9;3;1;5;0
117952;6916;2;2;8;5;0
118037;6921;1;3;1;5;0
118089;6924;0;3;1;5;0
118231;6932;8;2;8;5;0
118282;6935;9;2;8;5;0
118342;6939;5;3;1;5;0
118395;6942;7;3;1;5;0
118419;6944;0;2;8;5;0
118483;6947;4;2;8;5;0
118516;6949;6;2;8;5;0
118644;6956;8;3;1;5;0
118709;6960;7;2;8;5;0
118732;6962;2;3;1;5;0
118746;6963;1;2;8;5;0
118793;6965;9;3;1;5;0
118842;6969;4;3;1;5;0
118973;6977;1;3;1;5;0
119001;6978;8;2;8;5;0
119021;6980;0;3;1;5;0
119064;6982;7;3;1;5;0
119079;6983;5;2;8;5;0
119212;6991;4;2;8;5;0
119243;6993;3;3;1;5;0
119256;6994;0;2;8;5;0
119296;6996;2;2;8;5;0
119320;6997;6;3;1;5;0
119371;7001;1;2;8;5;0
119424;7004;0;3;1;5;0
119472;7006;8;3;1;5;0
119594;7013;9;2;8;5;0
119719;7021;3;2;8;5;0
119723;7021;5;3;1;5;0
119859;7029;4;3;1;5;0
119884;7030;7;2;8;5;0
120026;7038;8;2;8;5;0
120071;7041;5;2;8;5;0
120141;7045;6;2;8;5;0
120206;7049;3;3;1;5;0
120241;7051;4;2;8;5;0
120344;7057;9;3;1;5;0
120445;7064;0;2;8;5;0
120468;7065;5;3;1;5;0
120516;7068;2;3;1;5;0
120600;7073;1;3;1;5;0
120614;7073;9;2;8;5;0
120703;7079;5;2;8;5;0
120767;7083;3;2;8;5;0
120813;7086;0;3;1;5;0
120891;7090;7;3;1;5;0
120981;7096;0;2;8;5;0
121030;7098;8;3;1;5;0
121087;7102;2;2;8;5;0
121140;7105;4;3;1;5;0
121203;7109;5;3;1;5;0
121330;7117;1;2;8;5;0
121346;7118;2;3;1;5;0
121425;7122;8;2;8;5;0
121470;7125;6;3;1;5;0
121595;7132;7;2;8;5;0
121698;7138;9;3;1;5;0
121758;7142;5;2;8;5;0
121773;7143;3;3;1;5;0
121896;7150;2;2;8;5;0
121943;7152;8;3;1;5;0
121990;7155;4;2;8;5;0
122168;7165;6;2;8;5;0
122175;7166;0;3;1;5;0
122224;7169;3;2;8;5;0
122249;7170;7;3;1;5;0
122283;7172;9;2;8;5;0
122287;7173;1;3;1;5;0
122492;7186;1;2;8;5;0
122516;7187;4;3;1;5;0
122622;7193;6;3;1;5;0
122724;7199;8;2;8;5;0
122735;7200;5;3;1;5;0
122832;7206;1;3;1;5;0
122857;7207;6;2;8;5;0
122896;7210;0;2;8;5;0
122900;7210;2;3;1;5;0
123024;7217;4;2;8;5;0
123065;7220;1;2;8;5;0
123114;7222;9;3;1;5;0
123202;7228;0;3;1;5;0
123243;7230;5;2;8;5;0
123279;7232;6;3;1;5;0
123351;7236;8;3;1;5;0
123420;7240;9;2;8;5;0
123429;7241;4;3;1;5;0
